"","ï..INDEX","TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
"1",-1.73269158792324,-0.0150925750635791,-0.613475120015942,1.06617458577857,-1.49453992667094,1.48150280443742,-2.0031312840869,0,0.65272543410045,-0.0528576753639138,0.182886684018076,-1.25948902733488,-0.162259669005215,0.0101741115806247,0.171668368230302,0.416552574962037
"2",-1.73247685303451,-0.0150925750635791,-0.407702190728363,-0.209312458054445,-1.29734240200656,0.628096744683817,-1.54569423842519,-0.109351079681762,-1.98413242567764,1.27054533852406,0.257612528774079,0.194923029495207,0,-1.11204793733397,-0.583660645355226,1.25934039859254
"3",-1.73204738325705,1.02313053213262,0.00384366784679408,2.95389541065144,-1.37854138275071,0.284912101437705,-0.0574131462018817,1.26395786967112,0.0943320049709708,0.0368262418642552,-0.130961863957138,-0.0531162360106988,3.16975183276942,-1.11204793733397,0.171668368230302,1.25934039859254
"4",-1.73183264836832,-0.0150925750635791,-0.21775794830906,0.0776721268079838,-0.311354778684634,0.406393391082346,-1.54569423842519,-0.061043729704525,-0.0253237298424889,0.0827986700232337,-1.4461367316628,1.46894289323008,-1.18113921913465,-1.11204793733397,-1.33898965894075,-0.42623524866846
"5",-1.73161791347959,0.504018978534521,0.146301849661272,0.00752033939716789,-1.81933584964757,0.120912360417438,0,-1.36534217908993,-0.0563455870163488,0.0138400277847659,-0.130961863957138,1.40129582081938,0.884157166262851,0.0101741115806247,0.926997381815829,0.416552574962037
"6",-1.73140317859086,-1.57242723585788,0.668648516314356,-0.00523453104116229,0.32663721287661,-0.0977539609429163,1.61448704181521,-0.468205679512666,-0.468493118040488,0.195845624512525,-0.0114005123475323,0.860119241533771,1.35229101361962,0.0101741115806247,2.43765540898688,-1.26902307229896
"7",-1.73118844370213,-1.57242723585788,0.0988157890564459,-0.0434991423561528,-0.821748371933629,0.488393261592479,0.0166787696447331,1.76773451943374,0.156375719318691,0.0571746936723312,0.422009387237287,0.769923144986169,-0.052110528450682,0.0101741115806247,0.171668368230302,-1.26902307229896
"8",-1.73054423903594,0.504018978534521,-0.0911284533628576,-1.96948457854401,0.0366408530760443,-0.122050218871845,-0.0477489832653667,3.3963823186663,1.90689480270079,1.43785483116821,-0.0114005123475323,0,0.305874178351551,1.13239616049522,-0.583660645355226,1.25934039859254
"9",-1.7303295041472,-0.0150925750635791,1.22265255670399,-0.0690088832328131,0.86023051490965,0.177097456878085,-0.199154202604101,-1.68279047894034,0,0.0752622063906151,2.57411371621018,-0.301155501516604,1.24214187306508,0.0101741115806247,-1.33898965894075,-1.26902307229896
"10",-1.73011476925847,1.54224208573072,-0.24941532204561,-0.693997534710991,0.0946401250361573,-0.10990208990738,-1.06892886689045,0.214998270165401,0.26273637248621,-1.76966409087462,-0.17579737081074,0.251295589837458,0.581247029737884,0.0101741115806247,0.171668368230302,2.10212822222303
"11",-1.72990003436974,-1.57242723585788,-3.8425272411441,0.249862877725441,-0.183756380372385,-1.19108556774469,-0.247475017286676,3.58961171857525,-0.246908423941488,-0.0302482844660579,1.64751324123574,0.0370798605369032,0.718933455431051,1.13239616049522,-2.09431867252628,-0.42623524866846
"12",-1.72968529948101,0.504018978534521,0.304588718344025,-0.132783235424464,0.210638668956383,0.151282682828599,-0.659812635911315,0,0.32921178071591,2.44849460430248,-0.295358722420346,-1.04527329803432,-0.0796478135893157,0.0101741115806247,1.68232639540136,0.416552574962037
"13",-1.72947056459228,-0.0150925750635791,-0.170271887704234,0.00752033939716789,-1.58733876180712,-0.073457703013988,1.49207431128602,-0.178361579649244,1.14021176111825,-1.04654040532479,0.51168040094449,-1.56390085318303,-1.81449677732322,1.13239616049522,-0.583660645355226,0.416552574962037
"14",-1.72925582970355,2.06135363932882,1.23848124357227,-0.00523453104116229,0.0366408530760443,-0.125087251112961,-0.0413062079743567,-0.0748458296980213,0,-1.46858236875147,-0.41492007402995,1.84100179148894,0.416023318906084,2.25461820940981,0.171668368230302,1.25934039859254
"15",-1.72882635992609,0.504018978534521,2.33066063748326,0.237108007287111,1.76501915748741,-0.076494735255104,-0.70813345059389,-0.551018279473644,-0.335542301581088,0.120480988186331,4.20313713189105,1.91992337596809,0.443560604044718,0.0101741115806247,0.926997381815829,-1.26902307229896
"16",-1.72861162503736,-1.57242723585788,-0.21775794830906,0.224353136848781,-0.485352594564973,0.0206902964606092,0.052114033745288,1.40197886960608,-2.00185920120556,0.135553915451572,0.212777021920478,0,-1.01591550830285,0.0101741115806247,0.171668368230302,-1.26902307229896
"17",-1.7281821552599,-1.57242723585788,0.130473162792997,0.351901841232082,-0.288155069900589,1.36609557927501,0.0456712584542781,-0.109351079681762,0.967375699721029,0.0827986700232337,0.138051177164474,-0.0756652601475993,-1.81449677732322,1.13239616049522,0.926997381815829,-1.26902307229896
"18",-1.72796742037117,0.504018978534521,-1.32576602908833,-0.132783235424464,3.06420284939395,-1.77419575803897,1.56616622713263,-0.799456079356578,-1.71379909887686,0.0948570118354284,0.601351414651695,0.33021717431661,-0.134722383866582,0.0101741115806247,0.171668368230302,1.25934039859254
"19",-1.72775268548244,1.02313053213262,0.462875587026778,-0.120028364986134,-0.044558127668114,0.263652875749892,-0.0702986967839016,-1.51026422902164,0.47988937270323,0.173236233614669,-0.101071526054736,0.397864246727311,0.140650467519751,1.13239616049522,2.43765540898688,0.416552574962037
"20",-1.7275379505937,0.504018978534521,-0.0436423927580318,0.192465960752955,-0.589751284093177,-1.70586253261386,-0.0251992697468317,-0.820159229346822,1.71633196577565,-0.006508424023306,0.0334349945060694,-0.199684892900552,2.15087228263998,-1.11204793733397,0.171668368230302,0.416552574962037
"21",-1.72732321570497,-0.0150925750635791,-0.201929261440785,0.555979768245365,0.0250409986840217,-0.954197052937639,-0.80477507995904,0.387524520084105,-1.78913789487052,-0.21489164346523,-0.205687708713141,0.0370798605369032,0.250799608074285,-1.11204793733397,-1.33898965894075,-0.42623524866846
"22",-1.72710848081624,-0.534204128661679,-0.0911284533628576,-0.107273494547804,-0.0793576908441819,-0.717308538130588,-0.762897040567475,-0.109351079681762,-0.269066893351388,0.563625049784357,-0.0263456812987333,-1.73301853420979,-0.189796954143849,-1.11204793733397,-0.583660645355226,-0.42623524866846
"23",-1.72689374592751,-0.0150925750635791,0.00384366784679408,0.823832047450299,-0.0677578364521593,0.175578940757527,0.258282843057608,0.00796677026295655,0.26273637248621,0.323211859903796,-0.101071526054736,-0.1207633084214,-0.272408809559749,0.0101741115806247,0.171668368230302,-0.42623524866846
"24",-1.72667901103878,0.504018978534521,-0.48684562506974,0.0330300802738282,0.419436048012791,-0.0370133161205955,0.896117596867596,-1.98643667879726,-1.09336195539967,-0.405187350188871,-0.0263456812987333,1.32237423634023,-1.18113921913465,1.13239616049522,0.171668368230302,-1.26902307229896
"25",-1.72603480637259,0.504018978534521,0.668648516314356,-0.196557587616115,0.0366408530760443,0.309208359366633,-0.0348634326833467,2.06447966929391,0.0810369233250309,0.125002866365903,-0.220632877664342,3.72384530692013,-0.382557950114282,0.0101741115806247,-0.583660645355226,0.416552574962037
"26",-1.72582007148386,-1.57242723585788,-0.692618554357319,-1.71438716977741,-0.972546479029923,-1.50086285633853,0.383916961232302,-0.626929829437874,-0.215886566767628,0.0372030650458886,-0.0412908502499337,-0.143312332558301,1.29721644334235,-1.11204793733397,-0.583660645355226,-1.26902307229896
"27",-1.72560533659513,0.504018978534521,-0.106957140231133,2.40543598180324,0.291837649700542,1.06239235516341,0.000571831417208184,-0.0265384797207842,-1.27062971067887,1.94317471773535,-2.14855967236923,-4.11194058065279,-0.382557950114282,1.13239616049522,-0.583660645355226,0.416552574962037
"28",-1.7253906017064,1.54224208573072,0.193787910266098,-3.55108851289695,-0.044558127668114,0.236319585579848,-0.0606345338473867,0.0010657202662084,0,-0.00462430811515135,-1.87954663124762,-0.57174379115941,0.691396170292418,1.13239616049522,-0.583660645355226,2.10212822222303
"29",-1.72517586681767,0.504018978534521,0.146301849661272,-0.426145255506058,-1.63373817937521,1.19602177377252,-1.30409016501231,-0.0955489796882658,0.036719984505231,1.56145283474316,-0.0114005123475323,0,1.68273843528322,0.0101741115806247,0.926997381815829,0.416552574962037
"30",-1.72474639704021,-0.0150925750635791,0.0513297284516201,0.0457849507121584,-0.288155069900589,0.861948227249752,-1.35241097969489,-1.14450857919399,-0.362132464872968,0.0733780904824604,1.25893884850452,-0.0531162360106988,1.51751472445142,-1.11204793733397,0.171668368230302,-0.42623524866846
"31",-1.72431692726274,0.504018978534521,-0.21775794830906,-0.0945186241094735,-0.044558127668114,0.163430811793063,-0.0155351068103168,0.187394070178409,-1.61187013959133,-1.42336358695576,-0.160852201859539,-0.831057568733766,-0.189796954143849,0.0101741115806247,-1.33898965894075,1.25934039859254
"32",-1.72410219237401,-1.57242723585788,2.39397538495636,0.0202752098354981,0.210638668956383,0,-0.411765787207431,0.173591970184912,1.00726094465885,0.206019850416561,1.30377435535813,0.149824981221406,-1.09852736371875,-1.11204793733397,4.70364244974347,-0.42623524866846
"33",-1.72388745748528,-1.57242723585788,-1.72148320079521,-0.770526757340973,-1.74973672329544,0.327430552813329,-0.0219778821013268,0.0907793702239344,0.116490474380871,0.112944524553712,0.138051177164474,-0.0080181877368978,-2.31016790981862,0.0101741115806247,-1.33898965894075,-1.26902307229896
"34",-1.72367272259655,-0.0150925750635791,0.130473162792997,0.0712946915888187,1.32422469059055,-0.407531249536752,-0.949737524006764,-0.0679447797012732,0.0766052294430509,0.141583086357665,0.466844894090889,-0.605567327364761,1.48997743931278,0.0101741115806247,0.926997381815829,-0.42623524866846
"35",-1.72345798770782,0.504018978534521,0.130473162792997,-1.12766312961422,-1.19294371247835,1.62120628752876,2.78707214477903,0.663566519954031,0.874310128199449,0.182279989973813,-0.235578046615543,0,-0.189796954143849,1.13239616049522,0.171668368230302,-0.42623524866846
"36",-1.72324325281909,1.02313053213262,1.22265255670399,1.0789294562169,-0.462152885780928,-0.119013186630729,-0.0896270226569316,-1.35844112909318,0,-0.158368166220587,0.138051177164474,-0.222233917037453,0.553709744599251,0.0101741115806247,0.171668368230302,0.416552574962037
"37",-1.72302851793036,-1.57242723585788,-1.57902501898073,0.906738705299445,-1.64533803376723,0.0176532642194932,0.058556809036298,-1.64138417895985,-0.295657056643268,1.45858010615791,0.242667359822879,0,-0.162259669005215,1.13239616049522,1.68232639540136,-1.26902307229896
"38",-1.7225990481529,0.504018978534521,3.45449740513081,-1.06388877742257,0.210638668956383,1.64550254545769,0.000571831417208184,-0.350887829567948,0.29818992354205,-0.133497836232943,0,0.431687782932662,0.140650467519751,0.0101741115806247,0.171668368230302,0.416552574962037
"39",-1.72238431326417,-1.57242723585788,-0.0278137058897564,-0.0307442719178227,-0.0213584188840688,-0.125087251112961,0,-0.0472416297110287,0.30262161742403,1.1201928890533,0.123106008213273,-1.53007731697768,-3.74210673702755,1.13239616049522,-0.583660645355226,-0.42623524866846
"40",-1.72216957837544,0.504018978534521,-0.629303806884217,1.69116323725675,-3.54771415405894,0.114838295935206,-0.183047264376576,0.159789870191416,0.023424902859291,-0.184745788934756,-0.250523215566743,0,-0.217334239282482,0.0101741115806247,0.171668368230302,-0.42623524866846
"41",-1.72195484348671,-1.57242723585788,-0.613475120015942,0.18608852553379,-0.00975856449204622,1.10187377429792,-0.363444972524856,-1.31703482911269,0.0633101477971109,0.128017451818954,-2.80614710622206,0,-0.299946094698382,0.0101741115806247,0.926997381815829,-1.26902307229896
